Arxiv	b05d1e26d18b11ea9a8facde48001122	Oscillation of adaptative Metropolis-Hasting and simulated annealing  algorithms around penalized least squares estimator	math.ST	http://arxiv.org/abs/1403.4827v1
Arxiv	b274e43cd18b11ea9a8facde48001122	Output-Sensitive Adaptive Metropolis-Hastings for Probabilistic Programs	cs.AI	http://arxiv.org/abs/1501.05677v2
Arxiv	b56eddd2d18b11ea9a8facde48001122	Non-reversible guided Metropolis-Hastings kernel	stat.CO	http://arxiv.org/abs/2005.05584v1
Arxiv	b7a21038d18b11ea9a8facde48001122	Does waste-recycling really improve Metropolis-Hastings Monte Carlo  algorithm?	math.PR	http://arxiv.org/abs/math/0611949v3
Arxiv	b9a986aed18b11ea9a8facde48001122	Understanding the Hastings Algorithm	stat.CO	http://arxiv.org/abs/1408.4438v1
Arxiv	bb3d0d06d18b11ea9a8facde48001122	Use of a Quantum Computer to do Importance and Metropolis-Hastings  Sampling of a Classical Bayesian Network	quant-ph	http://arxiv.org/abs/0811.1792v1
Arxiv	bd6b0e16d18b11ea9a8facde48001122	Solving stochastic chemical kinetics by Metropolis Hastings sampling	cs.NA	http://arxiv.org/abs/1410.8155v1
Arxiv	bfe7853ed18b11ea9a8facde48001122	Directional Metropolis-Hastings	stat.CO	http://arxiv.org/abs/1710.09759v1
Arxiv	c3edcd78d18b11ea9a8facde48001122	Mixing Time of Metropolis-Hastings for Bayesian Community Detection	math.ST	http://arxiv.org/abs/1811.02612v1
Arxiv	c715eae4d18b11ea9a8facde48001122	Efficient Quantum Walk Circuits for Metropolis-Hastings Algorithm	quant-ph	http://arxiv.org/abs/1910.01659v2
Arxiv	ca7cc680d18b11ea9a8facde48001122	Convergence Rates of Two-Component MCMC Samplers	math.ST	http://arxiv.org/abs/2006.14801v1
Arxiv	ccd0639cd18b11ea9a8facde48001122	Bayesian Methods for Cosmological Parameter Estimation from Cosmic  Microwave Background Measurements	astro-ph	http://arxiv.org/abs/astro-ph/0006401v1
Arxiv	ceed1d32d18b11ea9a8facde48001122	The Metropolis-Hastings algorithm	stat.CO	http://arxiv.org/abs/1504.01896v3
Arxiv	d1324e50d18b11ea9a8facde48001122	An Asymptotically Efficient Metropolis-Hastings Sampler for Bayesian  Inference in Large-Scale Educational Measuremen	stat.CO	http://arxiv.org/abs/1808.03947v1
Arxiv	d37aeffad18b11ea9a8facde48001122	Error bounds for Metropolis-Hastings algorithms applied to perturbations  of Gaussian measures in high dimensions	math.PR	http://arxiv.org/abs/1210.1180v2
Arxiv	d510a0c6d18b11ea9a8facde48001122	A note on the Metropolis-Hastings acceptance probabilities for mixture  spaces	math.ST	http://arxiv.org/abs/1808.00789v3
Arxiv	d756d1a2d18b11ea9a8facde48001122	Particle filtering within adaptive Metropolis Hastings sampling	stat.CO	http://arxiv.org/abs/0911.0230v1
Arxiv	d96e0b86d18b11ea9a8facde48001122	Using parallel computation to improve Independent Metropolis--Hastings  based estimation	stat.CO	http://arxiv.org/abs/1010.1595v3
Arxiv	dbcba8c0d18b11ea9a8facde48001122	Variance bounding of delayed-acceptance kernels	math.ST	http://arxiv.org/abs/1706.02142v1
Arxiv	ddd85988d18b11ea9a8facde48001122	On the Geometric Ergodicity of Metropolis-Hastings Algorithms for  Lattice Gaussian Sampling	cs.IT	http://arxiv.org/abs/1501.05757v5
Arxiv	e171d9d4d18b11ea9a8facde48001122	Geometric nested sampling: sampling from distributions defined on  non-trivial geometries	stat.CO	http://arxiv.org/abs/2002.04123v1
Arxiv	e3079932d18b11ea9a8facde48001122	Ergodicity of Markov chain Monte Carlo with reversible proposal	stat.ME	http://arxiv.org/abs/1602.02889v1
Arxiv	e55822f6d18b11ea9a8facde48001122	Diffuse optical tomography by simulated annealing via a spin Hamiltonian	math.NA	http://arxiv.org/abs/1912.11375v1
Arxiv	e7f43e64d18b11ea9a8facde48001122	II: Bayesian Methods for Cosmological Parameter Estimation from Cosmic  Microwave Background Measurements	astro-ph	http://arxiv.org/abs/astro-ph/0103134v1
Arxiv	e98b1f90d18b11ea9a8facde48001122	An adaptive Metropolis-Hastings scheme: sampling and optimization	cond-mat.other	http://arxiv.org/abs/cond-mat/0504163v1
Arxiv	eb1edfccd18b11ea9a8facde48001122	A Metropolis-Hastings algorithm for extracting periodic gravitational  wave signals from laser interferometric detector data	gr-qc	http://arxiv.org/abs/gr-qc/0402038v1
Arxiv	ecb3b8eed18b11ea9a8facde48001122	Adaptive Independent Metropolis-Hastings by Fast Estimation of Mixtures  of Normals	stat.CO	http://arxiv.org/abs/0801.1864v1
Arxiv	efb4481ad18b11ea9a8facde48001122	Markov Chain Monte Carlo using Tree-Based Priors on Model Structure	cs.AI	http://arxiv.org/abs/1301.2254v1
Arxiv	f26dd3c8d18b11ea9a8facde48001122	Fully Adaptive Gaussian Mixture Metropolis-Hastings Algorithm	stat.CO	http://arxiv.org/abs/1212.0122v3
Arxiv	f4018978d18b11ea9a8facde48001122	Decomposition Sampling applied to Parallelization of Metropolis-Hastings	stat.CO	http://arxiv.org/abs/1402.2828v2
Arxiv	f96a8716d18b11ea9a8facde48001122	Biips: Software for Bayesian Inference with Interacting Particle Systems	stat.CO	http://arxiv.org/abs/1412.3779v1
Arxiv	fc8f5c6ed18b11ea9a8facde48001122	A Bayesian Matrix Factorization Model for Relational Data	cs.LG	http://arxiv.org/abs/1203.3517v1
Arxiv	fe92d518d18b11ea9a8facde48001122	Exact active subspace Metropolis-Hastings, with applications to the  Lorenz-96 system	stat.CO	http://arxiv.org/abs/1712.02749v1
Arxiv	00ca08ecd18c11ea9a8facde48001122	Adaptive independent Metropolis--Hastings	math.PR	http://arxiv.org/abs/0903.0483v1
Arxiv	025e87aad18c11ea9a8facde48001122	A vanilla Rao--Blackwellization of Metropolis--Hastings algorithms	stat.CO	http://arxiv.org/abs/0904.2144v6
Arxiv	0457fdded18c11ea9a8facde48001122	On Disturbance State-Space Models and the Particle Marginal  Metropolis-Hastings Sampler	stat.CO	http://arxiv.org/abs/1202.6159v3
Arxiv	05eda9aad18c11ea9a8facde48001122	A Hierarchical Multilevel Markov Chain Monte Carlo Algorithm with  Applications to Uncertainty Quantification in Subsurface Flow	math.NA	http://arxiv.org/abs/1303.7343v2
Arxiv	09750a5ad18c11ea9a8facde48001122	Kernel Adaptive Metropolis-Hastings	stat.ML	http://arxiv.org/abs/1307.5302v3
Arxiv	0c0bf8b4d18c11ea9a8facde48001122	Metropolis-Hastings algorithms with autoregressive proposals, and a few  examples	stat.CO	http://arxiv.org/abs/1605.05441v2
Arxiv	0e625d42d18c11ea9a8facde48001122	Efficiency and computability of MCMC with Langevin, Hamiltonian, and  other matrix-splitting proposals	math.PR	http://arxiv.org/abs/1501.03150v1
Arxiv	126059bcd18c11ea9a8facde48001122	Accelerating Metropolis-Hastings algorithms by Delayed Acceptance	stat.CO	http://arxiv.org/abs/1503.00996v2
Arxiv	14f7f82ed18c11ea9a8facde48001122	Efficient implementation of Markov chain Monte Carlo when using an  unbiased likelihood estimator	stat.ME	http://arxiv.org/abs/1210.1871v4
Arxiv	179d6d20d18c11ea9a8facde48001122	Hastings-Metropolis algorithm on Markov chains for small-probability  estimation	math.ST	http://arxiv.org/abs/1411.5883v1
Arxiv	1a25f7f6d18c11ea9a8facde48001122	Accelerating pseudo-marginal Metropolis-Hastings by correlating  auxiliary variables	stat.CO	http://arxiv.org/abs/1511.05483v1
Arxiv	1cbc08e8d18c11ea9a8facde48001122	Tuning of MCMC with Langevin, Hamiltonian, and other stochastic  autoregressive proposals	stat.CO	http://arxiv.org/abs/1610.00781v1
Arxiv	1eee8384d18c11ea9a8facde48001122	An Efficient Minibatch Acceptance Test for Metropolis-Hastings	cs.LG	http://arxiv.org/abs/1610.06848v3
Arxiv	21fedbe6d18c11ea9a8facde48001122	Generalized and hybrid Metropolis-Hastings overdamped Langevin  algorithms	math.PR	http://arxiv.org/abs/1701.05833v1
Arxiv	247365ead18c11ea9a8facde48001122	A piecewise deterministic scaling limit of Lifted Metropolis-Hastings in  the Curie-Weiss model	math.PR	http://arxiv.org/abs/1509.00302v2
Arxiv	260ca498d18c11ea9a8facde48001122	A computable bound of the essential spectral radius of finite range  Metropolis--Hastings kernels	math.PR	http://arxiv.org/abs/1611.07809v1
Arxiv	27a15b8cd18c11ea9a8facde48001122	Barker's algorithm for Bayesian inference with intractable likelihoods	stat.CO	http://arxiv.org/abs/1709.07710v1
Arxiv	2b3d2c4ed18c11ea9a8facde48001122	A multiple-try Metropolis-Hastings algorithm with tailored proposals	stat.CO	http://arxiv.org/abs/1807.01914v1
Arxiv	300ff7ced18c11ea9a8facde48001122	Scalable Metropolis-Hastings for Exact Bayesian Inference with Large  Datasets	stat.ML	http://arxiv.org/abs/1901.09881v3
Arxiv	32e34064d18c11ea9a8facde48001122	The Implicit Metropolis-Hastings Algorithm	stat.ML	http://arxiv.org/abs/1906.03644v1
Arxiv	358e1500d18c11ea9a8facde48001122	Collective sampling through a Metropolis-Hastings like method: kinetic  theory and numerical experiments	math.ST	http://arxiv.org/abs/1909.08988v1
Arxiv	37e9b746d18c11ea9a8facde48001122	Efficiency of delayed-acceptance random walk Metropolis algorithms	math.ST	http://arxiv.org/abs/1506.08155v2
Arxiv	3d819dead18c11ea9a8facde48001122	Distributed Metropolis Sampler with Optimal Parallelism	cs.DS	http://arxiv.org/abs/1904.00943v2
Arxiv	3fb2c698d18c11ea9a8facde48001122	A Review of Multiple Try MCMC algorithms for Signal Processing	stat.CO	http://arxiv.org/abs/1801.09065v1
Arxiv	4148c980d18c11ea9a8facde48001122	Efficient Metropolis-Hastings Sampling for Nonlinear Mixed Effects  Models	stat.AP	http://arxiv.org/abs/1910.12090v1
Arxiv	435430b6d18c11ea9a8facde48001122	Taking Bigger Metropolis Steps by Dragging Fast Variables	math.ST	http://arxiv.org/abs/math/0502099v1
Arxiv	4546c88ed18c11ea9a8facde48001122	On the flexibility of the design of Multiple Try Metropolis schemes	stat.CO	http://arxiv.org/abs/1201.0646v3
Arxiv	48515cecd18c11ea9a8facde48001122	Metropolis Sampling	stat.ME	http://arxiv.org/abs/1704.04629v1
Arxiv	4aaf0994d18c11ea9a8facde48001122	Perturbation Bounds for Monte Carlo within Metropolis via Restricted  Approximations	stat.CO	http://arxiv.org/abs/1809.09547v2
Arxiv	4c43d8c0d18c11ea9a8facde48001122	A Repelling-Attracting Metropolis Algorithm for Multimodality	stat.ME	http://arxiv.org/abs/1601.05633v5
Arxiv	4dda33aad18c11ea9a8facde48001122	Charted Metropolis Light Transport	cs.GR	http://arxiv.org/abs/1612.05395v7
Arxiv	4f71e60ed18c11ea9a8facde48001122	Hamiltonian Assisted Metropolis Sampling	stat.CO	http://arxiv.org/abs/2005.08159v1
Arxiv	5b281950d18c11ea9a8facde48001122	On the ergodicity properties of some adaptive MCMC algorithms	math.PR	http://arxiv.org/abs/math/0610317v1
Arxiv	5cc292ead18c11ea9a8facde48001122	Stability of Noisy Metropolis-Hastings	stat.CO	http://arxiv.org/abs/1503.07066v1
Arxiv	5fd3b216d18c11ea9a8facde48001122	Levy process simulation by stochastic step functions	math.PR	http://arxiv.org/abs/1110.2367v1
Arxiv	61698736d18c11ea9a8facde48001122	Probabilistic learning of nonlinear dynamical systems using sequential  Monte Carlo	stat.CO	http://arxiv.org/abs/1703.02419v2
Arxiv	634fe086d18c11ea9a8facde48001122	Metropolis-Hastings Algorithms for Estimating Betweenness Centrality in  Large Networks	cs.DS	http://arxiv.org/abs/1704.07351v3
Arxiv	66d4b448d18c11ea9a8facde48001122	Monte Carlo simulations of interacting particles with fast and accurate  electrostatics	physics.comp-ph	http://arxiv.org/abs/2006.16622v1
Arxiv	69f3c858d18c11ea9a8facde48001122	Adaptive parallel tempering algorithm	stat.CO	http://arxiv.org/abs/1205.1076v1
Arxiv	6cc72426d18c11ea9a8facde48001122	Rate optimality of Random walk Metropolis algorithm in high-dimension  with heavy-tailed target distribution	stat.ME	http://arxiv.org/abs/1406.5392v2
Arxiv	6eee049ad18c11ea9a8facde48001122	Fast Markov Chain Monte Carlo Algorithms via Lie Groups	math.ST	http://arxiv.org/abs/1901.08606v2
Arxiv	72089bead18c11ea9a8facde48001122	Efficient Topology-Controlled Sampling of Implicit Shapes	cs.CV	http://arxiv.org/abs/1205.3766v1
Arxiv	77e43b64d18c11ea9a8facde48001122	Asymptotic variance of stationary reversible and normal Markov processes	math.PR	http://arxiv.org/abs/1405.2411v1
Arxiv	7a5574d0d18c11ea9a8facde48001122	Report: GPU Based Massive Parallel Kawasaki Kinetics In Monte Carlo  Modelling of Lipid Microdomains	cs.DC	http://arxiv.org/abs/1309.4349v1
Arxiv	7eb49934d18c11ea9a8facde48001122	Optimal scaling for the transient phase of the random walk Metropolis  algorithm: The mean-field limit	math.PR	http://arxiv.org/abs/1210.7639v3
Arxiv	807e85aed18c11ea9a8facde48001122	Counterexamples for optimal scaling of Metropolis-Hastings chains with  rough target densities	math.PR	http://arxiv.org/abs/1910.09485v2
Arxiv	83c58a32d18c11ea9a8facde48001122	Geometric ergodicity of the Random Walk Metropolis with  position-dependent proposal covariance	stat.CO	http://arxiv.org/abs/1507.05780v2
Arxiv	88096c12d18c11ea9a8facde48001122	Optimal Scaling of Random-Walk Metropolis Algorithms on General Target  Distributions	stat.CO	http://arxiv.org/abs/1904.12157v3
Arxiv	8a985ba0d18c11ea9a8facde48001122	A Constrained Metropolis-Hastings Search for EMRIs in the Mock LISA Data  Challenge 1B	gr-qc	http://arxiv.org/abs/0804.3322v2
Arxiv	8c4be246d18c11ea9a8facde48001122	Irreversible Monte Carlo Algorithms for Efficient Sampling	cond-mat.stat-mech	http://arxiv.org/abs/0809.0916v2
Arxiv	8eac5ebcd18c11ea9a8facde48001122	Adaptive Optimal Scaling of Metropolis-Hastings Algorithms Using the  Robbins-Monro Process	stat.ME	http://arxiv.org/abs/1006.3690v1
Arxiv	92c42d0ed18c11ea9a8facde48001122	Multiplicative random walk Metropolis-Hastings on the real line	stat.CO	http://arxiv.org/abs/1008.5227v2
Arxiv	94851e82d18c11ea9a8facde48001122	Geometric Allocation Approach for Transition Kernel of Markov Chain	cond-mat.stat-mech	http://arxiv.org/abs/1106.3562v2
Arxiv	96f45d0ed18c11ea9a8facde48001122	Coupled MCMC with a randomized acceptance probability	stat.CO	http://arxiv.org/abs/1205.6857v1
Arxiv	997dea40d18c11ea9a8facde48001122	On the convergence of the Metropolis-Hastings Markov chains	math.ST	http://arxiv.org/abs/1302.0654v4
Arxiv	9c022380d18c11ea9a8facde48001122	Dimension-Independent MCMC Sampling for Inverse Problems with  Non-Gaussian Priors	math.ST	http://arxiv.org/abs/1302.2213v3
Arxiv	9f7d057ad18c11ea9a8facde48001122	Improving dynamical properties of metropolized discretizations of  overdamped Langevin dynamics	math.NA	http://arxiv.org/abs/1505.04905v2
Arxiv	a38a40b0d18c11ea9a8facde48001122	Austerity in MCMC Land: Cutting the Metropolis-Hastings Budget	cs.LG	http://arxiv.org/abs/1304.5299v4
Arxiv	a6f939d6d18c11ea9a8facde48001122	Metropolis-Hastings Sampling Using Multivariate Gaussian Tangents	stat.ME	http://arxiv.org/abs/1308.0657v1
Arxiv	a964da86d18c11ea9a8facde48001122	Comparison of sampling techniques for Bayesian parameter estimation	astro-ph.IM	http://arxiv.org/abs/1308.2675v2
Arxiv	ab094782d18c11ea9a8facde48001122	Twisting the Alive Particle Filter	stat.ME	http://arxiv.org/abs/1308.4462v1
Arxiv	ad72c85ed18c11ea9a8facde48001122	Metropolis-Hastings thermal state sampling for numerical simulations of  Bose-Einstein condensates	cond-mat.quant-gas	http://arxiv.org/abs/1308.6125v3
Arxiv	af08b7d2d18c11ea9a8facde48001122	Markov Chain Monte Carlo on Asymmetric GARCH Model Using the Adaptive  Construction Scheme	q-fin.CP	http://arxiv.org/abs/0909.1478v1
Arxiv	b0a11f58d18c11ea9a8facde48001122	Non-reversible Metropolis-Hastings	math.PR	http://arxiv.org/abs/1401.8087v4
Arxiv	b23ba00ed18c11ea9a8facde48001122	Two-Stage Metropolis-Hastings for Tall Data	stat.ME	http://arxiv.org/abs/1411.5653v3
